102740,13.896,16.049,16.048
103100,13.866,16.023,16.022
103460,13.835,15.996,15.996
103820,13.805,15.97,15.97
104180,13.775,15.943,15.943
104400,13.757,15.927,15.927
104440,13.753,15.925,15.925
104470,13.75,15.922,15.922
104580,13.741,15.914,15.914
104900,13.714,15.89,15.89
105260,13.684,15.863,15.863
105620,13.654,15.836,15.836
105980,13.624,15.809,15.809
106340,13.594,15.782,15.782
106700,13.564,15.754,15.754
107060,13.534,15.727,15.727
107420,13.505,15.699,15.699
107780,13.475,15.672,15.672
108000,13.457,15.655,15.655
108040,13.454,15.653,15.653
108070,13.451,15.65,15.65
108180,13.443,15.642,15.642
108500,13.419,15.617,15.617
108860,13.394,15.589,15.589
109220,13.369,15.561,15.561
109580,13.345,15.533,15.533
109940,13.32,15.505,15.505
110300,13.297,15.477,15.477
110660,13.273,15.449,15.449
111020,13.249,15.421,15.421
111380,13.226,15.393,15.393
111600,13.212,15.377,15.377
111640,13.21,15.374,15.374
111670,13.207,15.371,15.371
111780,13.2,15.363,15.363
112100,13.176,15.337,15.337
112460,13.148,15.309,15.309
112820,13.12,15.281,15.281
113180,13.092,15.253,15.253
113540,13.064,15.225,15.225
113900,13.036,15.197,15.197
114260,13.007,15.169,15.169
114620,12.979,15.141,15.141
114980,12.95,15.113,15.113
115200,12.933,15.097,15.097
115240,12.93,15.094,15.094
115270,12.927,15.091,15.091
115380,12.92,15.083,15.083
115700,12.904,15.057,15.057
116060,12.888,15.03,15.03
116420,12.874,15.002,15.002
116780,12.861,14.974,14.974
117140,12.848,14.946,14.946
117500,12.837,14.918,14.918
117860,12.825,14.891,14.891
118220,12.815,14.863,14.863
118580,12.804,14.835,14.835
118800,12.798,14.819,14.819
118840,12.798,14.816,14.816
118870,12.798,14.813,14.813
118980,12.802,14.805,14.805
119300,12.829,14.78,14.78
119660,12.867,14.753,14.753
120020,12.912,14.725,14.725
120380,12.962,14.698,14.698
120740,13.014,14.671,14.671
121100,13.07,14.644,14.644
121460,13.128,14.618,14.618
121820,13.188,14.592,14.592
122180,13.249,14.566,14.566
122400,13.287,14.551,14.551
122440,13.294,14.548,14.548
122470,13.301,14.546,14.546
122580,13.324,14.538,14.538
122900,13.405,14.515,14.515
123260,13.502,14.491,14.491
123620,13.604,14.467,14.467
123980,13.668,14.444,14.444
124340,13.714,14.422,14.422
124700,13.763,14.4,14.4
125060,13.816,14.38,14.38
125420,13.873,14.36,14.36
125780,13.932,14.341,14.341
126000,13.969,14.346,14.33
126040,13.975,14.358,14.329
126070,13.981,14.37,14.327
126180,13.993,14.405,14.322
126500,14.015,14.51,14.307
126860,14.042,14.628,14.292
127220,14.071,14.746,14.278
127580,14.103,14.865,14.265
127940,14.136,14.985,14.254
128300,14.161,15.106,14.244
128660,14.173,15.228,14.236
129020,14.186,15.35,14.229
129380,14.2,15.474,14.224
129600,14.21,15.548,14.222
129640,14.212,15.559,14.221
129670,14.212,15.569,14.221
129780,14.212,15.595,14.22
130100,14.215,15.647,14.218
130460,14.218,15.689,14.218
130820,14.219,15.722,14.219
131180,14.222,15.749,14.222
131540,14.226,15.77,14.226
131900,14.232,15.788,14.232
132260,14.239,15.803,14.239
132620,14.247,15.814,14.247
132980,14.257,15.824,14.257
133200,14.264,15.829,14.264
133240,14.265,15.83,14.265
133270,14.266,15.832,14.266
133380,14.269,15.838,14.269
133700,14.281,15.865,14.281
134060,14.294,15.9,14.294
134420,14.308,15.937,14.308
134780,14.323,15.976,14.323
135140,14.339,16.015,14.339
135500,14.356,16.055,14.356
135860,14.373,16.095,14.373
136220,14.391,16.136,14.391
136580,14.409,16.178,14.409
136800,14.42,16.202,14.42
136840,14.422,16.206,14.422
136870,14.424,16.21,14.424
136980,14.43,16.218,14.43
137300,14.447,16.237,14.447
137660,14.466,16.252,14.466
138020,14.486,16.265,14.486
138380,14.506,16.276,14.506
138740,14.527,16.285,14.527
139100,14.547,16.292,14.547
139460,14.568,16.299,14.568
139820,14.59,16.305,14.59
140180,14.611,16.31,14.611
140400,14.624,16.312,14.624
140440,14.626,16.313,14.626
140470,14.628,16.314,14.628
140580,14.635,16.32,14.635
140900,14.654,16.346,14.654
141260,14.676,16.379,14.676
141620,14.698,16.416,14.698
141980,14.72,16.455,14.72
142340,14.742,16.495,14.742
142700,14.764,16.537,14.764
143060,14.787,16.58,14.787
143420,14.809,16.624,14.809
143780,14.831,16.668,14.831
144000,14.844,16.695,14.844
144040,14.846,16.699,14.846
144070,14.849,16.703,14.849
144180,14.855,16.711,14.855
144500,14.875,16.723,14.875
144860,14.898,16.73,14.898
145220,14.92,16.733,14.92
145580,14.942,16.733,14.942
145940,14.965,16.731,14.965
146300,14.987,16.726,14.987
146660,15.01,16.721,15.01
147020,15.033,16.714,15.033
147380,15.055,16.706,15.055
147600,15.069,16.701,15.069
147640,15.071,16.699,15.071
147670,15.074,16.698,15.074
147780,15.081,16.692,15.081
148100,15.101,16.667,15.101
148460,15.124,16.635,15.124
148820,15.146,16.599,15.146
149180,15.169,16.561,15.169
149540,15.191,16.521,15.191
149900,15.214,16.479,15.214
150260,15.235,16.436,15.235
150620,15.257,16.391,15.257
150980,15.278,16.345,15.278
151200,15.291,16.317,15.291
151240,15.293,16.313,15.293
151270,15.295,16.308,15.295
